Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	10mMDTT_1 Spectral Count	10mMDTT_2 Spectral Count	10mMDTT_3 Spectral Count	10mMDTT_4 Spectral Count	10mMDTT_5 Spectral Count	10mMDTT_6 Spectral Count	20mMDTT_1 Spectral Count	20mMDTT_2 Spectral Count	20mMDTT_3 Spectral Count	20mMDTT_4 Spectral Count	20mMDTT_5 Spectral Count	20mMDTT_6 Spectral Count	20mMTCEP_1 Spectral Count	20mMTCEP_2 Spectral Count	20mMTCEP_3 Spectral Count	20mMTCEP_4 Spectral Count	20mMTCEP_5 Spectral Count	20mMTCEP_6 Spectral Count	45mMTCEP_1 Spectral Count	45mMTCEP_2 Spectral Count	45mMTCEP_3 Spectral Count	45mMTCEP_4 Spectral Count	45mMTCEP_5 Spectral Count	45mMTCEP_6 Spectral Count	InGelv1_1 Spectral Count	InGelv1_2 Spectral Count	InGelv1_3 Spectral Count	InGelv1_4 Spectral Count	MLQC_1 Spectral Count	MLQC_2 Spectral Count	MLQC_3 Spectral Count	10mMDTT_1 Unique Spectral Count	10mMDTT_2 Unique Spectral Count	10mMDTT_3 Unique Spectral Count	10mMDTT_4 Unique Spectral Count	10mMDTT_5 Unique Spectral Count	10mMDTT_6 Unique Spectral Count	20mMDTT_1 Unique Spectral Count	20mMDTT_2 Unique Spectral Count	20mMDTT_3 Unique Spectral Count	20mMDTT_4 Unique Spectral Count	20mMDTT_5 Unique Spectral Count	20mMDTT_6 Unique Spectral Count	20mMTCEP_1 Unique Spectral Count	20mMTCEP_2 Unique Spectral Count	20mMTCEP_3 Unique Spectral Count	20mMTCEP_4 Unique Spectral Count	20mMTCEP_5 Unique Spectral Count	20mMTCEP_6 Unique Spectral Count	45mMTCEP_1 Unique Spectral Count	45mMTCEP_2 Unique Spectral Count	45mMTCEP_3 Unique Spectral Count	45mMTCEP_4 Unique Spectral Count	45mMTCEP_5 Unique Spectral Count	45mMTCEP_6 Unique Spectral Count	InGelv1_1 Unique Spectral Count	InGelv1_2 Unique Spectral Count	InGelv1_3 Unique Spectral Count	InGelv1_4 Unique Spectral Count	MLQC_1 Unique Spectral Count	MLQC_2 Unique Spectral Count	MLQC_3 Unique Spectral Count	10mMDTT_1 Total Spectral Count	10mMDTT_2 Total Spectral Count	10mMDTT_3 Total Spectral Count	10mMDTT_4 Total Spectral Count	10mMDTT_5 Total Spectral Count	10mMDTT_6 Total Spectral Count	20mMDTT_1 Total Spectral Count	20mMDTT_2 Total Spectral Count	20mMDTT_3 Total Spectral Count	20mMDTT_4 Total Spectral Count	20mMDTT_5 Total Spectral Count	20mMDTT_6 Total Spectral Count	20mMTCEP_1 Total Spectral Count	20mMTCEP_2 Total Spectral Count	20mMTCEP_3 Total Spectral Count	20mMTCEP_4 Total Spectral Count	20mMTCEP_5 Total Spectral Count	20mMTCEP_6 Total Spectral Count	45mMTCEP_1 Total Spectral Count	45mMTCEP_2 Total Spectral Count	45mMTCEP_3 Total Spectral Count	45mMTCEP_4 Total Spectral Count	45mMTCEP_5 Total Spectral Count	45mMTCEP_6 Total Spectral Count	InGelv1_1 Total Spectral Count	InGelv1_2 Total Spectral Count	InGelv1_3 Total Spectral Count	InGelv1_4 Total Spectral Count	MLQC_1 Total Spectral Count	MLQC_2 Total Spectral Count	MLQC_3 Total Spectral Count	10mMDTT_1 Intensity	10mMDTT_2 Intensity	10mMDTT_3 Intensity	10mMDTT_4 Intensity	10mMDTT_5 Intensity	10mMDTT_6 Intensity	20mMDTT_1 Intensity	20mMDTT_2 Intensity	20mMDTT_3 Intensity	20mMDTT_4 Intensity	20mMDTT_5 Intensity	20mMDTT_6 Intensity	20mMTCEP_1 Intensity	20mMTCEP_2 Intensity	20mMTCEP_3 Intensity	20mMTCEP_4 Intensity	20mMTCEP_5 Intensity	20mMTCEP_6 Intensity	45mMTCEP_1 Intensity	45mMTCEP_2 Intensity	45mMTCEP_3 Intensity	45mMTCEP_4 Intensity	45mMTCEP_5 Intensity	45mMTCEP_6 Intensity	InGelv1_1 Intensity	InGelv1_2 Intensity	InGelv1_3 Intensity	InGelv1_4 Intensity	MLQC_1 Intensity	MLQC_2 Intensity	MLQC_3 Intensity	10mMDTT_1 MaxLFQ Intensity	10mMDTT_2 MaxLFQ Intensity	10mMDTT_3 MaxLFQ Intensity	10mMDTT_4 MaxLFQ Intensity	10mMDTT_5 MaxLFQ Intensity	10mMDTT_6 MaxLFQ Intensity	20mMDTT_1 MaxLFQ Intensity	20mMDTT_2 MaxLFQ Intensity	20mMDTT_3 MaxLFQ Intensity	20mMDTT_4 MaxLFQ Intensity	20mMDTT_5 MaxLFQ Intensity	20mMDTT_6 MaxLFQ Intensity	20mMTCEP_1 MaxLFQ Intensity	20mMTCEP_2 MaxLFQ Intensity	20mMTCEP_3 MaxLFQ Intensity	20mMTCEP_4 MaxLFQ Intensity	20mMTCEP_5 MaxLFQ Intensity	20mMTCEP_6 MaxLFQ Intensity	45mMTCEP_1 MaxLFQ Intensity	45mMTCEP_2 MaxLFQ Intensity	45mMTCEP_3 MaxLFQ Intensity	45mMTCEP_4 MaxLFQ Intensity	45mMTCEP_5 MaxLFQ Intensity	45mMTCEP_6 MaxLFQ Intensity	InGelv1_1 MaxLFQ Intensity	InGelv1_2 MaxLFQ Intensity	InGelv1_3 MaxLFQ Intensity	InGelv1_4 MaxLFQ Intensity	MLQC_1 MaxLFQ Intensity	MLQC_2 MaxLFQ Intensity	MLQC_3 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q9DBL9|ABHD5_MOUSE	Q9DBL9	ABHD5_MOUSE	Abhd5	351	Mus musculus OX=10090	1:Experimental evidence at protein level	1-acylglycerol-3-phosphate O-acyltransferase ABHD5	0.9744	0.999	2	48	48	48	2	1	1	4	2	2	3	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	2	1	1	2	1	1	4	2	2	3	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	2	1	1	2	1	1	4	2	2	3	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	2	1	1	47044.88	44118.203	49890.484	44788.758	48551.293	44896.504	46749.66	42173.49	48851.35	47619.45	38607.773	42227.88	53977.07	41686.094	43137.6	43311.39	44614.844	41566.87	44548.684	46596.08	47768.215	44166.527	50902.16	49793.547	59545.33	57159.45	48798.945	54833.848	46671.598	49251.855	46729.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBM0|ABCG8_MOUSE	Q9DBM0	ABCG8_MOUSE	Abcg8	673	Mus musculus OX=10090	1:Experimental evidence at protein level	ATP-binding cassette sub-family G member 8	1.0	0.9989	3	42	42	42	1	1	2	3	2	2	1	4	2	2	2	2	2	1	1	1	1	3	1	1	2	3	0	0	0	0	1	1	0	0	0	1	1	2	3	2	2	1	4	2	2	2	2	2	1	1	1	1	3	1	1	2	3	0	0	0	0	1	1	0	0	0	1	1	2	3	2	2	1	4	2	2	2	2	2	1	1	1	1	3	1	1	2	3	0	0	0	0	1	1	0	0	0	41263.85	40278.27	39041.727	38555.793	40032.18	36944.094	35873.77	36251.812	41410.176	39986.78	43566.656	33175.715	43152.758	37382.133	37812.023	42342.71	40406.81	44993.92	36630.785	41547.3	37091.76	43432.652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBM2|ECHP_MOUSE	Q9DBM2	ECHP_MOUSE	Ehhadh	718	Mus musculus OX=10090	1:Experimental evidence at protein level	Peroxisomal bifunctional enzyme	1.0	0.999	75	3824	3823	3824	118	125	122	125	131	128	126	120	126	123	126	127	131	121	144	121	135	133	133	133	142	138	123	122	99	104	110	102	106	122	108	118	125	122	125	131	128	126	120	126	123	126	127	131	121	144	121	135	133	133	133	142	138	123	122	99	104	110	102	106	121	108	118	125	122	125	131	128	126	120	126	123	126	127	131	121	144	121	135	133	133	133	142	138	123	122	99	104	110	102	106	122	108	3252640.2	3302893.2	3061690.8	2903138.5	3117717.2	3124313.2	3031930.2	3054629.0	2965325.5	3017114.5	2869796.5	2879115.5	3475012.0	3491800.2	3147841.2	3327086.5	2979955.5	3090662.5	3171047.2	3115236.5	3287556.0	3263646.8	2925614.5	3018066.2	1955004.2	1985215.8	2149814.2	2141559.0	1482438.2	1441677.1	1422422.5	1282530.2	1277802.6	1248642.6	1299909.0	1244962.6	1221079.0	1239115.4	1274971.8	1257424.0	1257373.9	1221403.1	1190371.2	1309356.1	1298181.9	1297023.4	1282451.5	1259930.8	1253919.8	1228339.9	1255712.9	1263440.1	1287075.2	1190719.6	1153941.4	935085.9	927635.2	934675.2	923893.0	1374787.6	1341422.1	1467631.4	
sp|Q9DBN5|LONP2_MOUSE	Q9DBN5	LONP2_MOUSE	Lonp2	852	Mus musculus OX=10090	1:Experimental evidence at protein level	Lon protease homolog 2, peroxisomal	1.0	0.999	34	1050	1050	1050	31	32	36	31	37	38	29	39	36	31	34	31	43	43	39	37	35	32	36	41	33	34	27	36	30	33	33	34	30	22	27	31	32	36	31	37	38	29	39	36	31	34	31	43	43	39	37	35	32	36	41	33	34	27	36	30	33	33	34	30	22	27	31	32	36	31	37	38	29	39	36	31	34	31	43	43	39	37	35	32	36	41	33	34	27	36	30	33	33	34	30	22	27	392933.44	430940.06	451928.9	341581.62	370824.75	410878.3	348441.56	339615.7	395925.72	358973.94	310287.0	352771.7	484327.6	397411.56	362596.03	358018.1	354203.44	351513.3	370408.0	346618.8	428027.94	369108.16	363203.28	405911.44	417668.12	397816.1	426461.53	404606.75	260824.62	194786.25	265523.97	243691.14	241174.73	244010.03	236406.58	228700.83	243564.33	236068.83	238230.64	236789.1	240010.62	234997.64	230225.97	248374.8	247602.53	237736.83	236870.44	236761.94	238217.28	230992.19	242623.12	239255.81	232084.78	241618.45	242566.3	249918.92	257761.06	228743.75	226352.16	183406.42	185711.48	171068.9	
sp|Q9DBP5|KCY_MOUSE	Q9DBP5	KCY_MOUSE	Cmpk1	196	Mus musculus OX=10090	1:Experimental evidence at protein level	UMP-CMP kinase	1.0	0.999	15	660	660	691	18	22	22	21	19	17	24	19	18	21	16	26	23	27	23	21	22	21	20	22	20	17	17	18	16	18	15	13	34	31	39	18	22	22	21	19	17	24	19	18	21	16	26	23	27	23	21	22	21	20	22	20	17	17	18	16	18	15	13	34	31	39	20	22	24	22	20	18	25	20	20	21	16	27	24	28	24	22	24	22	20	23	21	19	17	18	17	19	17	15	34	32	40	408494.66	411760.12	451766.1	461514.16	444822.06	443313.1	451096.0	427700.62	451377.28	450950.5	498693.8	461934.78	338168.8	373642.7	519208.0	481904.8	458021.44	469349.66	497544.12	475886.12	451141.8	438138.34	479489.66	440104.88	393733.78	401300.5	463214.2	433580.72	631578.75	636774.75	652262.4	206059.27	209262.19	214298.78	205983.23	200284.22	209495.17	211413.66	205651.78	214328.73	208680.69	221332.58	209798.2	209571.42	221072.23	227148.72	229019.0	223265.52	227217.2	215984.45	216110.77	218934.64	221539.62	216865.55	210828.78	194100.03	204859.42	221911.75	206129.5	383744.62	413956.8	363208.28	
sp|Q9DBR0|AKAP8_MOUSE	Q9DBR0	AKAP8_MOUSE	Akap8	687	Mus musculus OX=10090	1:Experimental evidence at protein level	A-kinase anchor protein 8	0.9983	0.999	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBR1|XRN2_MOUSE	Q9DBR1	XRN2_MOUSE	Xrn2	951	Mus musculus OX=10090	1:Experimental evidence at protein level	5'-3' exoribonuclease 2	1.0	0.999	7	76	76	76	4	2	3	3	2	4	2	2	3	2	4	4	3	3	3	4	2	4	4	2	3	3	1	2	1	0	1	1	1	2	1	4	2	3	3	2	4	2	2	3	2	4	4	3	3	3	4	2	4	4	2	3	3	1	2	1	0	1	1	1	2	1	4	2	3	3	2	4	2	2	3	2	4	4	3	3	3	4	2	4	4	2	3	3	1	2	1	0	1	1	1	2	1	70521.32	74331.66	74686.85	78386.695	73709.01	71903.62	72979.875	73730.016	75490.53	65291.34	74802.016	73547.805	83686.81	83323.84	75042.055	74541.3	72570.88	74912.31	72263.48	71815.04	68525.1	70161.91	68436.99	68090.15	49874.863	0.0	0.0	0.0	0.0	0.0	0.0	71133.836	0.0	75533.664	81384.164	0.0	74638.67	75398.29	0.0	75800.73	67882.33	0.0	75132.09	83488.836	0.0	75499.664	77222.086	75180.32	77792.75	78006.25	0.0	70540.25	71653.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBR7|MYPT1_MOUSE	Q9DBR7	MYPT1_MOUSE	Ppp1r12a	1029	Mus musculus OX=10090	1:Experimental evidence at protein level	Protein phosphatase 1 regulatory subunit 12A	1.0	0.999	6	20	20	20	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	5	2	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	5	2	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	5	2	0.0	16586.465	0.0	0.0	16235.858	21302.975	21860.84	0.0	0.0	0.0	0.0	18598.645	0.0	26796.066	0.0	0.0	20242.217	0.0	0.0	17100.154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21406.207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20977.613	31521.197	0.0	
sp|Q9DBS1|TMM43_MOUSE	Q9DBS1	TMM43_MOUSE	Tmem43	400	Mus musculus OX=10090	1:Experimental evidence at protein level	Transmembrane protein 43	0.9997	0.999	2	35	35	35	2	1	2	2	1	2	2	0	2	1	2	1	1	1	2	2	1	1	2	2	1	2	0	1	0	0	0	1	0	0	0	2	1	2	2	1	2	2	0	2	1	2	1	1	1	2	2	1	1	2	2	1	2	0	1	0	0	0	1	0	0	0	2	1	2	2	1	2	2	0	2	1	2	1	1	1	2	2	1	1	2	2	1	2	0	1	0	0	0	1	0	0	0	53459.62	45264.363	47263.4	53519.35	47597.676	42137.48	48732.02	0.0	43235.97	45758.504	45806.414	47344.78	44828.793	41945.617	44563.008	43522.6	49569.21	45163.703	43237.9	49818.215	42812.773	41283.582	0.0	46296.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBS5|KLC4_MOUSE	Q9DBS5	KLC4_MOUSE	Klc4	619	Mus musculus OX=10090	1:Experimental evidence at protein level	Kinesin light chain 4	1.0	0.999	10	243	224	243	7	7	6	8	6	8	6	7	6	4	5	8	10	8	10	10	9	10	14	7	7	12	7	8	7	7	6	8	7	10	8	6	6	5	8	5	8	6	7	6	4	5	8	8	8	8	9	9	10	13	7	7	12	6	8	6	6	5	6	6	9	7	7	7	6	8	6	8	6	7	6	4	5	8	10	8	10	10	9	10	14	7	7	12	7	8	7	7	6	8	7	10	8	153635.55	138799.78	146768.6	160647.48	148318.36	151647.56	156613.25	154138.36	144190.53	150957.42	166213.8	161136.81	161202.78	161308.03	158939.45	157493.12	158716.72	159098.66	156504.69	155277.12	149113.27	160671.86	149823.16	150240.11	215518.47	209745.08	178647.53	204586.47	148135.05	171438.73	170638.44	66284.31	61031.082	62619.734	67979.79	64535.047	64778.72	66981.29	65091.234	62383.67	61394.098	69757.15	66543.9	69784.99	68885.59	69780.18	68422.63	67105.234	68640.43	67422.62	65208.02	63806.12	67175.74	64342.63	61769.19	87234.83	88169.88	71406.8	82374.34	63565.67	78380.24	72768.664	
sp|Q9DBT5|AMPD2_MOUSE	Q9DBT5	AMPD2_MOUSE	Ampd2	798	Mus musculus OX=10090	1:Experimental evidence at protein level	AMP deaminase 2	1.0	0.999	6	22	22	22	1	2	0	2	1	0	2	1	1	0	0	1	0	0	0	1	1	1	0	1	2	0	0	1	0	1	0	1	0	1	1	1	2	0	2	1	0	2	1	1	0	0	1	0	0	0	1	1	1	0	1	2	0	0	1	0	1	0	1	0	1	1	1	2	0	2	1	0	2	1	1	0	0	1	0	0	0	1	1	1	0	1	2	0	0	1	0	1	0	1	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89755.13	0.0	0.0	0.0	0.0	94206.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBT9|M2GD_MOUSE	Q9DBT9	M2GD_MOUSE	Dmgdh	869	Mus musculus OX=10090	1:Experimental evidence at protein level	Dimethylglycine dehydrogenase, mitochondrial	1.0	0.999	92	5404	5404	5404	180	172	173	169	177	178	157	172	180	166	166	178	180	181	180	183	176	172	174	185	176	183	181	180	168	170	169	161	166	170	181	180	172	173	169	177	178	157	172	180	166	166	178	180	181	180	183	176	172	174	185	176	183	181	180	168	170	169	161	166	170	181	180	172	173	169	177	178	157	172	180	166	166	178	180	181	180	183	176	172	174	185	176	183	181	180	168	170	169	161	166	170	181	3264365.2	3308924.0	2907487.2	3073756.2	3169510.2	3177341.5	3177826.2	3264563.5	3118530.2	3205271.5	3343601.5	3175659.2	3217298.5	3295129.0	3171934.8	3127092.8	3130358.0	3170151.8	3166821.8	3312658.2	3535206.2	3316885.5	3023235.0	2895226.0	3267716.5	3251807.5	3250284.8	3304755.2	2824895.8	2901430.5	2914940.8	1337106.6	1319008.5	1293418.8	1313410.4	1324444.0	1324984.1	1280418.9	1320430.8	1298127.5	1337182.8	1303439.2	1298920.4	1375558.4	1349213.5	1336794.0	1355187.4	1342015.0	1330993.2	1326910.9	1370722.1	1378291.2	1366037.5	1326124.5	1318275.4	1232263.2	1254436.6	1279019.8	1269668.8	1361415.1	1419889.2	1465979.1	
sp|Q9DBU0|TM9S1_MOUSE	Q9DBU0	TM9S1_MOUSE	Tm9sf1	606	Mus musculus OX=10090	2:Experimental evidence at transcript level	Transmembrane 9 superfamily member 1	1.0	0.999	4	18	18	18	0	0	1	1	1	1	3	0	0	0	0	1	0	0	1	1	2	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	3	0	0	0	0	1	0	0	1	1	2	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	3	0	0	0	0	1	0	0	1	1	2	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBW0|CP4V2_MOUSE	Q9DBW0	CP4V2_MOUSE	Cyp4v2	525	Mus musculus OX=10090	1:Experimental evidence at protein level	Cytochrome P450 4V2	1.0	0.999	29	795	785	795	23	23	23	22	21	26	29	25	25	22	26	25	21	24	23	28	23	32	22	29	27	33	21	26	28	26	27	25	30	33	27	23	23	23	22	21	26	29	25	25	22	26	25	21	24	23	28	23	32	22	29	27	33	21	26	27	25	27	25	27	30	25	23	23	23	22	21	26	29	25	25	22	26	25	21	24	23	28	23	32	22	29	27	33	21	26	28	26	27	25	30	33	27	804380.56	802472.7	790875.2	790431.0	804142.7	775087.4	797984.5	835447.1	807393.94	794590.3	798364.75	796155.5	808426.5	798854.3	780360.1	750299.5	780038.0	758504.06	801636.6	825597.3	834225.5	810447.25	789373.75	774332.56	965890.75	904220.75	863833.1	901670.94	584146.25	592841.0	582944.94	473080.97	477002.7	478084.38	463932.94	460147.28	468660.53	469979.5	471638.75	450669.16	458008.44	452170.12	463608.25	487649.78	483967.47	477511.47	464541.75	467286.6	454639.78	466119.0	465101.56	494734.16	480709.9	451526.03	455470.66	544766.8	514380.1	525668.1	527810.6	509074.06	502028.22	515871.5	
sp|Q9DBX3|SUSD2_MOUSE	Q9DBX3	SUSD2_MOUSE	Susd2	820	Mus musculus OX=10090	1:Experimental evidence at protein level	Sushi domain-containing protein 2	0.9744	0.999	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28124.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBY1|SYVN1_MOUSE	Q9DBY1	SYVN1_MOUSE	Syvn1	612	Mus musculus OX=10090	1:Experimental evidence at protein level	E3 ubiquitin-protein ligase synoviolin	0.9214	0.999	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42900.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9DBZ5|EIF3K_MOUSE	Q9DBZ5	EIF3K_MOUSE	Eif3k	218	Mus musculus OX=10090	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit K	1.0	0.999	6	84	84	84	1	3	3	3	2	3	2	2	2	2	2	2	5	3	4	2	5	2	2	2	5	4	3	5	2	1	2	2	1	4	3	1	3	3	3	2	3	2	2	2	2	2	2	5	3	4	2	5	2	2	2	5	4	3	5	2	1	2	2	1	4	3	1	3	3	3	2	3	2	2	2	2	2	2	5	3	4	2	5	2	2	2	5	4	3	5	2	1	2	2	1	4	3	254141.56	296728.6	257838.6	285862.5	278309.25	284434.38	251481.9	269790.4	282240.03	258437.72	290375.94	271562.06	262758.16	274244.7	354838.2	284621.03	321282.8	286292.62	305701.75	292756.56	288174.03	326221.22	328607.84	292724.4	77973.34	89059.58	83513.97	91755.484	0.0	0.0	0.0	0.0	280338.97	260691.5	241871.56	0.0	265946.4	0.0	0.0	0.0	0.0	0.0	0.0	262874.7	0.0	289560.16	259832.34	267816.84	0.0	268830.53	0.0	289934.03	270980.6	292495.72	285533.84	71102.43	0.0	77082.36	82548.05	0.0	251675.36	243327.58	
sp|Q9DC16|ERGI1_MOUSE	Q9DC16	ERGI1_MOUSE	Ergic1	290	Mus musculus OX=10090	1:Experimental evidence at protein level	Endoplasmic reticulum-Golgi intermediate compartment protein 1	1.0	0.999	8	57	57	57	2	3	1	3	1	0	2	2	1	1	1	2	1	3	2	1	3	4	4	1	4	3	1	3	0	0	0	0	3	2	3	2	3	1	3	1	0	2	2	1	1	1	2	1	3	2	1	3	4	4	1	4	3	1	3	0	0	0	0	3	2	3	2	3	1	3	1	0	2	2	1	1	1	2	1	3	2	1	3	4	4	1	4	3	1	3	0	0	0	0	3	2	3	45350.434	0.0	44708.082	50124.01	46159.766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44377.145	46776.215	45596.71	45370.14	47939.496	48342.492	46751.984	41248.48	47177.082	51213.812	49273.637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59532.074	51709.586	0.0	62676.03	0.0	0.0	0.0	53928.01	0.0	0.0	0.0	57560.723	0.0	56541.895	59447.164	0.0	58162.1	61893.863	62716.066	0.0	58384.793	57611.836	0.0	63592.63	0.0	0.0	0.0	0.0	54585.258	58319.438	62710.805	
sp|Q9DC23|DJC10_MOUSE	Q9DC23	DJC10_MOUSE	Dnajc10	793	Mus musculus OX=10090	1:Experimental evidence at protein level	DnaJ homolog subfamily C member 10	0.9985	0.999	3	16	16	16	1	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	2	0	0	1	1	1	2	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	2	0	0	1	1	1	2	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	2	0	0	1	1	1	2	0	0	0	20235.348	0.0	0.0	0.0	15246.502	18140.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20443.154	0.0	0.0	17942.34	0.0	0.0	17917.473	20381.85	0.0	0.0	37061.332	26043.174	27519.979	31502.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
