Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q9H2P0|ADNP_HUMAN	Q9H2P0	ADNP_HUMAN	ADNP	1102	Homo sapiens OX=9606	Activity-dependent neuroprotector homeobox protein 	1:Experimental evidence at protein level	1.0000	0.9979	2	2	2	3	3	3	17070.678	17070.678	17070.678	7M(15.9949)		
sp|Q9H2U2|IPYR2_HUMAN	Q9H2U2	IPYR2_HUMAN	PPA2	334	Homo sapiens OX=9606	Inorganic pyrophosphatase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	9	2	9	86118.29	12310.113	86118.29	5C(57.0214)		
sp|Q9H307|PININ_HUMAN	Q9H307	PININ_HUMAN	PNN	717	Homo sapiens OX=9606	Pinin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	24950.938	24950.938	24950.938	1M(15.9949)		
sp|Q9H3N1|TMX1_HUMAN	Q9H3N1	TMX1_HUMAN	TMX1	280	Homo sapiens OX=9606	Thioredoxin-related transmembrane protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	7	7	7	106427.65	106427.65	106427.65			
sp|Q9H3P7|GCP60_HUMAN	Q9H3P7	GCP60_HUMAN	ACBD3	528	Homo sapiens OX=9606	Golgi resident protein GCP60 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	35957.918	35957.918	35957.918			
sp|Q9H444|CHM4B_HUMAN	Q9H444	CHM4B_HUMAN	CHMP4B	224	Homo sapiens OX=9606	Charged multivesicular body protein 4b 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	126080.4	126080.4	126080.4			
sp|Q9H488|OFUT1_HUMAN	Q9H488	OFUT1_HUMAN	POFUT1	388	Homo sapiens OX=9606	GDP-fucose protein O-fucosyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	13445.362	13445.362	13445.362	8M(15.9949)		
sp|Q9H4A4|AMPB_HUMAN	Q9H4A4	AMPB_HUMAN	RNPEP	650	Homo sapiens OX=9606	Aminopeptidase B 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	105021.05	105021.05	105021.05	3M(15.9949)		
sp|Q9H4G4|GAPR1_HUMAN	Q9H4G4	GAPR1_HUMAN	GLIPR2	154	Homo sapiens OX=9606	Golgi-associated plant pathogenesis-related protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	21558.938	21558.938	21558.938			
sp|Q9H4M9|EHD1_HUMAN	Q9H4M9	EHD1_HUMAN	EHD1	534	Homo sapiens OX=9606	EH domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	6	4	6	55048.74	37984.7	55048.74	6M(15.9949),10M(15.9949)		
sp|Q9H583|HEAT1_HUMAN	Q9H583	HEAT1_HUMAN	HEATR1	2144	Homo sapiens OX=9606	HEAT repeat-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	25275.373	25275.373	25275.373	5M(15.9949)		
sp|Q9H6S3|ES8L2_HUMAN	Q9H6S3	ES8L2_HUMAN	EPS8L2	715	Homo sapiens OX=9606	Epidermal growth factor receptor kinase substrate 8-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	5415.54	5415.54	5415.54	11M(15.9949)		
sp|Q9H6T0|ESRP2_HUMAN	Q9H6T0	ESRP2_HUMAN	ESRP2	727	Homo sapiens OX=9606	Epithelial splicing regulatory protein 2 	1:Experimental evidence at protein level	1.0000	0.9966	2	1	2	2	1	2	37500.19	15396.122	37500.19			
sp|Q9H845|ACAD9_HUMAN	Q9H845	ACAD9_HUMAN	ACAD9	621	Homo sapiens OX=9606	Complex I assembly factor ACAD9, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	4	4	4	29980.156	29980.156	29980.156			
sp|Q9H910|JUPI2_HUMAN	Q9H910	JUPI2_HUMAN	JPT2	190	Homo sapiens OX=9606	Jupiter microtubule associated homolog 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	39108.773	39108.773	39108.773			
sp|Q9H9B4|SFXN1_HUMAN	Q9H9B4	SFXN1_HUMAN	SFXN1	322	Homo sapiens OX=9606	Sideroflexin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	28690.57	28690.57	28690.57			
sp|Q9HBL7|PLRKT_HUMAN	Q9HBL7	PLRKT_HUMAN	PLGRKT	147	Homo sapiens OX=9606	Plasminogen receptor (KT) 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	47109.594	47109.594	47109.594	1M(15.9949),2M(15.9949)		
sp|Q9HC35|EMAL4_HUMAN	Q9HC35	EMAL4_HUMAN	EML4	981	Homo sapiens OX=9606	Echinoderm microtubule-associated protein-like 4 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	11	11	11	125079.484	125079.484	125079.484			
sp|Q9HC38|GLOD4_HUMAN	Q9HC38	GLOD4_HUMAN	GLOD4	313	Homo sapiens OX=9606	Glyoxalase domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	2	2	2	22670.521	22670.521	22670.521			
sp|Q9HD20|AT131_HUMAN	Q9HD20	AT131_HUMAN	ATP13A1	1204	Homo sapiens OX=9606	Endoplasmic reticulum transmembrane helix translocase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	32298.846	32298.846	32298.846			
sp|Q9HD45|TM9S3_HUMAN	Q9HD45	TM9S3_HUMAN	TM9SF3	589	Homo sapiens OX=9606	Transmembrane 9 superfamily member 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	5	5	5	34280.508	34280.508	34280.508	10C(57.0214)		
sp|Q9HDC9|APMAP_HUMAN	Q9HDC9	APMAP_HUMAN	APMAP	416	Homo sapiens OX=9606	Adipocyte plasma membrane-associated protein 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	7	7	7	93706.33	93706.33	93706.33	8M(15.9949)		
sp|Q9NQC3|RTN4_HUMAN	Q9NQC3	RTN4_HUMAN	RTN4	1192	Homo sapiens OX=9606	Reticulon-4 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	73498.805	73498.805	73498.805			
sp|Q9NQG5|RPR1B_HUMAN	Q9NQG5	RPR1B_HUMAN	RPRD1B	326	Homo sapiens OX=9606	Regulation of nuclear pre-mRNA domain-containing protein 1B 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	7	7	7	42502.28	42502.28	42502.28	1M(15.9949),N-term(42.0106)		
sp|Q9NQR4|NIT2_HUMAN	Q9NQR4	NIT2_HUMAN	NIT2	276	Homo sapiens OX=9606	Omega-amidase NIT2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	11	11	11	44179.406	44179.406	44179.406			
sp|Q9NR12|PDLI7_HUMAN	Q9NR12	PDLI7_HUMAN	PDLIM7	457	Homo sapiens OX=9606	PDZ and LIM domain protein 7 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	16419.43	16419.43	16419.43			
sp|Q9NR19|ACSA_HUMAN	Q9NR19	ACSA_HUMAN	ACSS2	701	Homo sapiens OX=9606	Acetyl-coenzyme A synthetase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	42444.36	42444.36	42444.36	5M(15.9949)		
sp|Q9NR28|DBLOH_HUMAN	Q9NR28	DBLOH_HUMAN	DIABLO	239	Homo sapiens OX=9606	Diablo homolog, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	21755.664	21755.664	21755.664			
sp|Q9NR30|DDX21_HUMAN	Q9NR30	DDX21_HUMAN	DDX21	783	Homo sapiens OX=9606	Nucleolar RNA helicase 2 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	10	9	10	129748.19	129748.19	129748.19			
sp|Q9NR45|SIAS_HUMAN	Q9NR45	SIAS_HUMAN	NANS	359	Homo sapiens OX=9606	Sialic acid synthase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	87284.45	87284.45	87284.45	7C(57.0214)		
sp|Q9NSB4|KRT82_HUMAN	Q9NSB4	KRT82_HUMAN	KRT82	513	Homo sapiens OX=9606	Keratin, type II cuticular Hb2 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	1	1	1	156978.12	156978.12	156978.12			
sp|Q9NSD9|SYFB_HUMAN	Q9NSD9	SYFB_HUMAN	FARSB	589	Homo sapiens OX=9606	Phenylalanine--tRNA ligase beta subunit 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	10	10	10	78036.7	78036.7	78036.7			
sp|Q9NSE4|SYIM_HUMAN	Q9NSE4	SYIM_HUMAN	IARS2	1012	Homo sapiens OX=9606	Isoleucine--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	90406.234	90406.234	90406.234	2M(15.9949),8M(15.9949)		
sp|Q9NSK0|KLC4_HUMAN	Q9NSK0	KLC4_HUMAN	KLC4	619	Homo sapiens OX=9606	Kinesin light chain 4 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	63729.383	63729.383	63729.383			
sp|Q9NTJ5|SAC1_HUMAN	Q9NTJ5	SAC1_HUMAN	SACM1L	587	Homo sapiens OX=9606	Phosphatidylinositol-3-phosphatase SAC1 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	2	2	2	24711.38	24711.38	24711.38			
sp|Q9NTK5|OLA1_HUMAN	Q9NTK5	OLA1_HUMAN	OLA1	396	Homo sapiens OX=9606	Obg-like ATPase 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	13	13	13	76354.195	76354.195	76354.195	6M(15.9949)		
sp|Q9NTZ6|RBM12_HUMAN	Q9NTZ6	RBM12_HUMAN	RBM12	932	Homo sapiens OX=9606	RNA-binding protein 12 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	24646.18	24646.18	24646.18	2M(15.9949)		
sp|Q9NUB1|ACS2L_HUMAN	Q9NUB1	ACS2L_HUMAN	ACSS1	689	Homo sapiens OX=9606	Acetyl-coenzyme A synthetase 2-like, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	86827.66	86827.66	86827.66	1M(15.9949)		
sp|Q9NVA2|SEP11_HUMAN	Q9NVA2	SEP11_HUMAN	SEPTIN11	429	Homo sapiens OX=9606	Septin-11 	1:Experimental evidence at protein level	1.0000	0.9990	6	3	6	14	6	14	114828.84	89785.97	114828.84	7M(15.9949)		
sp|Q9NVI7|ATD3A_HUMAN	Q9NVI7	ATD3A_HUMAN	ATAD3A	634	Homo sapiens OX=9606	ATPase family AAA domain-containing protein 3A 	1:Experimental evidence at protein level	1.0000	0.9989	4	1	4	6	1	6	81818.02	31565.424	81818.02	4M(15.9949)		
sp|Q9NVP1|DDX18_HUMAN	Q9NVP1	DDX18_HUMAN	DDX18	670	Homo sapiens OX=9606	ATP-dependent RNA helicase DDX18 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	3	3	3	27018.697	27018.697	27018.697			
sp|Q9NX40|OCAD1_HUMAN	Q9NX40	OCAD1_HUMAN	OCIAD1	245	Homo sapiens OX=9606	OCIA domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	1	1	1	18184.902	18184.902	18184.902			
sp|Q9NX63|MIC19_HUMAN	Q9NX63	MIC19_HUMAN	CHCHD3	227	Homo sapiens OX=9606	MIC	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	63416.766	63416.766	63416.766			
sp|Q9NXG2|THUM1_HUMAN	Q9NXG2	THUM1_HUMAN	THUMPD1	353	Homo sapiens OX=9606	THUMP domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	15982.745	15982.745	15982.745	N-term(42.0106)		
sp|Q9NY33|DPP3_HUMAN	Q9NY33	DPP3_HUMAN	DPP3	737	Homo sapiens OX=9606	Dipeptidyl peptidase 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	64800.02	64800.02	64800.02			
sp|Q9NYF8|BCLF1_HUMAN	Q9NYF8	BCLF1_HUMAN	BCLAF1	920	Homo sapiens OX=9606	Bcl-2-associated transcription factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	11625.162	11625.162	11625.162			
sp|Q9NYL9|TMOD3_HUMAN	Q9NYL9	TMOD3_HUMAN	TMOD3	352	Homo sapiens OX=9606	Tropomodulin-3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	19358.945	19358.945	19358.945	11M(15.9949)		
sp|Q9NYU2|UGGG1_HUMAN	Q9NYU2	UGGG1_HUMAN	UGGT1	1555	Homo sapiens OX=9606	UDP-glucose:glycoprotein glucosyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	27855.86	27855.86	27855.86	11M(15.9949)		
sp|Q9NZ01|TECR_HUMAN	Q9NZ01	TECR_HUMAN	TECR	308	Homo sapiens OX=9606	Very-long-chain enoyl-CoA reductase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	71138.586	71138.586	71138.586	6M(15.9949)		
sp|Q9NZ08|ERAP1_HUMAN	Q9NZ08	ERAP1_HUMAN	ERAP1	941	Homo sapiens OX=9606	Endoplasmic reticulum aminopeptidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	163885.98	163885.98	163885.98	7M(15.9949)		
sp|Q9NZB2|F120A_HUMAN	Q9NZB2	F120A_HUMAN	FAM120A	1118	Homo sapiens OX=9606	Constitutive coactivator of PPAR-gamma-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	44930.297	44930.297	44930.297			
sp|Q9NZJ7|MTCH1_HUMAN	Q9NZJ7	MTCH1_HUMAN	MTCH1	389	Homo sapiens OX=9606	Mitochondrial carrier homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	50854.18	50854.18	50854.18	2M(15.9949)		
sp|Q9NZL9|MAT2B_HUMAN	Q9NZL9	MAT2B_HUMAN	MAT2B	334	Homo sapiens OX=9606	Methionine adenosyltransferase 2 subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	35127.52	35127.52	35127.52			
sp|Q9NZM1|MYOF_HUMAN	Q9NZM1	MYOF_HUMAN	MYOF	2061	Homo sapiens OX=9606	Myoferlin 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	3	2	3	59283.14	48047.715	59283.14			
sp|Q9NZT2|OGFR_HUMAN	Q9NZT2	OGFR_HUMAN	OGFR	677	Homo sapiens OX=9606	Opioid growth factor receptor 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	41762.605	41762.605	41762.605			
sp|Q9P0M6|H2AW_HUMAN	Q9P0M6	H2AW_HUMAN	MACROH2A2	372	Homo sapiens OX=9606	Core histone macro-H2A.2 	1:Experimental evidence at protein level	1.0000	0.9988	3	2	2	6	5	5	298703.5	34934.7	34934.7			
sp|Q9P258|RCC2_HUMAN	Q9P258	RCC2_HUMAN	RCC2	522	Homo sapiens OX=9606	Protein RCC2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	22277.068	22277.068	22277.068			
sp|Q9P2E9|RRBP1_HUMAN	Q9P2E9	RRBP1_HUMAN	RRBP1	1410	Homo sapiens OX=9606	Ribosome-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	28	27	28	83	82	83	508639.22	465008.66	508639.22	4M(15.9949),3C(57.0214),8M(15.9949)		
sp|Q9P2J5|SYLC_HUMAN	Q9P2J5	SYLC_HUMAN	LARS1	1176	Homo sapiens OX=9606	Leucine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	68751.29	68751.29	68751.29			
sp|Q9P2M7|CING_HUMAN	Q9P2M7	CING_HUMAN	CGN	1197	Homo sapiens OX=9606	Cingulin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	20238.395	20238.395	20238.395	1M(15.9949)		
sp|Q9UBC5|MYO1A_HUMAN	Q9UBC5	MYO1A_HUMAN	MYO1A	1043	Homo sapiens OX=9606	Unconventional myosin-Ia 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	4	2	2	34579.652	20429.547	20429.547			
sp|Q9UBE0|SAE1_HUMAN	Q9UBE0	SAE1_HUMAN	SAE1	346	Homo sapiens OX=9606	SUMO-activating enzyme subunit 1 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	1	1	1	33843.305	33843.305	33843.305	7M(15.9949)		
sp|Q9UBF2|COPG2_HUMAN	Q9UBF2	COPG2_HUMAN	COPG2	871	Homo sapiens OX=9606	Coatomer subunit gamma-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	0	0	0			
sp|Q9UBM7|DHCR7_HUMAN	Q9UBM7	DHCR7_HUMAN	DHCR7	475	Homo sapiens OX=9606	7-dehydrocholesterol reductase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	22425.498	22425.498	22425.498			
sp|Q9UBT2|SAE2_HUMAN	Q9UBT2	SAE2_HUMAN	UBA2	640	Homo sapiens OX=9606	SUMO-activating enzyme subunit 2 	1:Experimental evidence at protein level	1.0000	0.9986	2	2	2	2	2	2	42262.57	42262.57	42262.57			
sp|Q9UBX3|DIC_HUMAN	Q9UBX3	DIC_HUMAN	SLC25A10	287	Homo sapiens OX=9606	Mitochondrial dicarboxylate carrier 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	3	3	3	50122.277	50122.277	50122.277	7M(15.9949)		
sp|Q9UBX5|FBLN5_HUMAN	Q9UBX5	FBLN5_HUMAN	FBLN5	448	Homo sapiens OX=9606	Fibulin-5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	19861.867	19861.867	19861.867	9M(15.9949),11M(15.9949)		
sp|Q9UD71|PPR1B_HUMAN	Q9UD71	PPR1B_HUMAN	PPP1R1B	204	Homo sapiens OX=9606	Protein phosphatase 1 regulatory subunit 1B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	7	7	7	60857.152	60857.152	60857.152			
sp|Q9UDY2|ZO2_HUMAN	Q9UDY2	ZO2_HUMAN	TJP2	1190	Homo sapiens OX=9606	Tight junction protein ZO-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	13300.097	13300.097	13300.097	1M(15.9949)		
sp|Q9UEY8|ADDG_HUMAN	Q9UEY8	ADDG_HUMAN	ADD3	706	Homo sapiens OX=9606	Gamma-adducin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	47766.93	47766.93	47766.93	10M(15.9949)		
sp|Q9UGI8|TES_HUMAN	Q9UGI8	TES_HUMAN	TES	421	Homo sapiens OX=9606	Testin 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	12	12	12	81929.6	81929.6	81929.6	3M(15.9949), 5M(15.9949),3M(15.9949),3M(15.9949)		
sp|Q9UGP8|SEC63_HUMAN	Q9UGP8	SEC63_HUMAN	SEC63	760	Homo sapiens OX=9606	Translocation protein SEC63 homolog 	1:Experimental evidence at protein level	1.0000	0.9941	1	1	1	1	1	1	13539.645	13539.645	13539.645			
sp|Q9UH65|SWP70_HUMAN	Q9UH65	SWP70_HUMAN	SWAP70	585	Homo sapiens OX=9606	Switch-associated protein 70 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	13774.407	13774.407	13774.407			
sp|Q9UHB6|LIMA1_HUMAN	Q9UHB6	LIMA1_HUMAN	LIMA1	759	Homo sapiens OX=9606	LIM domain and actin-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	104517.47	104517.47	104517.47	8M(15.9949)		
sp|Q9UHB9|SRP68_HUMAN	Q9UHB9	SRP68_HUMAN	SRP68	627	Homo sapiens OX=9606	Signal recognition particle subunit SRP68 	1:Experimental evidence at protein level	1.0000	0.9981	2	2	2	3	3	3	37520.508	37520.508	37520.508			
sp|Q9UHD8|SEPT9_HUMAN	Q9UHD8	SEPT9_HUMAN	SEPTIN9	586	Homo sapiens OX=9606	Septin-9 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	18	17	18	90245.18	90245.18	90245.18			
sp|Q9UHQ9|NB5R1_HUMAN	Q9UHQ9	NB5R1_HUMAN	CYB5R1	305	Homo sapiens OX=9606	NADH-cytochrome b5 reductase 1 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	12148.902	12148.902	12148.902			
sp|Q9UHR4|BI2L1_HUMAN	Q9UHR4	BI2L1_HUMAN	BAIAP2L1	511	Homo sapiens OX=9606	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	17541.186	17541.186	17541.186	3M(15.9949)		
sp|Q9UI10|EI2BD_HUMAN	Q9UI10	EI2BD_HUMAN	EIF2B4	523	Homo sapiens OX=9606	Translation initiation factor eIF-2B subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	14828.4795	14828.4795	14828.4795			
sp|Q9UJ70|NAGK_HUMAN	Q9UJ70	NAGK_HUMAN	NAGK	344	Homo sapiens OX=9606	N-acetyl-D-glucosamine kinase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	16394.607	16394.607	16394.607			
sp|Q9UJU6|DBNL_HUMAN	Q9UJU6	DBNL_HUMAN	DBNL	430	Homo sapiens OX=9606	Drebrin-like protein 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	18	18	18	137995.69	137995.69	137995.69	2M(15.9949)		
sp|Q9UJZ1|STML2_HUMAN	Q9UJZ1	STML2_HUMAN	STOML2	356	Homo sapiens OX=9606	Stomatin-like protein 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	52266.97	52266.97	52266.97			
sp|Q9UKK3|PARP4_HUMAN	Q9UKK3	PARP4_HUMAN	PARP4	1724	Homo sapiens OX=9606	Protein mono-ADP-ribosyltransferase PARP4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	38957.68	38957.68	38957.68			
sp|Q9UKM9|RALY_HUMAN	Q9UKM9	RALY_HUMAN	RALY	306	Homo sapiens OX=9606	RNA-binding protein Raly 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	14	10	14	292441.62	292441.62	292441.62			
sp|Q9UL25|RAB21_HUMAN	Q9UL25	RAB21_HUMAN	RAB21	225	Homo sapiens OX=9606	Ras-related protein Rab-21 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	55005.215	55005.215	55005.215	1M(15.9949),N-term(42.0106)		
sp|Q9UL46|PSME2_HUMAN	Q9UL46	PSME2_HUMAN	PSME2	239	Homo sapiens OX=9606	Proteasome activator complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	211810.34	211810.34	211810.34			
sp|Q9ULA0|DNPEP_HUMAN	Q9ULA0	DNPEP_HUMAN	DNPEP	485	Homo sapiens OX=9606	Aspartyl aminopeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	24916.07	24916.07	24916.07			
sp|Q9ULC5|ACSL5_HUMAN	Q9ULC5	ACSL5_HUMAN	ACSL5	683	Homo sapiens OX=9606	Long-chain-fatty-acid--CoA ligase 5 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	5	8	4	8	89533.055	58889.15	89533.055	2M(15.9949)		
sp|Q9ULV4|COR1C_HUMAN	Q9ULV4	COR1C_HUMAN	CORO1C	474	Homo sapiens OX=9606	Coronin-1C 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	43655.906	43655.906	43655.906			
sp|Q9UM54|MYO6_HUMAN	Q9UM54	MYO6_HUMAN	MYO6	1294	Homo sapiens OX=9606	Unconventional myosin-VI 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	8	8	8	28040.89	28040.89	28040.89			
sp|Q9UMS4|PRP19_HUMAN	Q9UMS4	PRP19_HUMAN	PRPF19	504	Homo sapiens OX=9606	Pre-mRNA-processing factor 19 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	5	5	5	41553.324	41553.324	41553.324	7M(15.9949)		
sp|Q9UNM6|PSD13_HUMAN	Q9UNM6	PSD13_HUMAN	PSMD13	376	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 13 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	3	3	3	63849.64	63849.64	63849.64			
sp|Q9UNZ2|NSF1C_HUMAN	Q9UNZ2	NSF1C_HUMAN	NSFL1C	370	Homo sapiens OX=9606	NSFL1 cofactor p47 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	9131.696	9131.696	9131.696			
sp|Q9UQ35|SRRM2_HUMAN	Q9UQ35	SRRM2_HUMAN	SRRM2	2752	Homo sapiens OX=9606	Serine/arginine repetitive matrix protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	48797.03	48797.03	48797.03	1M(15.9949)		
sp|Q9UQ80|PA2G4_HUMAN	Q9UQ80	PA2G4_HUMAN	PA2G4	394	Homo sapiens OX=9606	Proliferation-associated protein 2G4 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	15	15	15	131378.31	131378.31	131378.31	3M(15.9949),4M(15.9949),11M(15.9949), 6M(15.9949)		
sp|Q9UQE7|SMC3_HUMAN	Q9UQE7	SMC3_HUMAN	SMC3	1217	Homo sapiens OX=9606	Structural maintenance of chromosomes protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	16	16	16	74382.805	74382.805	74382.805	2M(15.9949),4M(15.9949)		
sp|Q9Y230|RUVB2_HUMAN	Q9Y230	RUVB2_HUMAN	RUVBL2	463	Homo sapiens OX=9606	RuvB-like 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	20	20	20	176867.02	176867.02	176867.02	8M(15.9949),4M(15.9949),6M(15.9949)		
sp|Q9Y262|EIF3L_HUMAN	Q9Y262	EIF3L_HUMAN	EIF3L	564	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit L 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	33252.727	33252.727	33252.727	5M(15.9949)		
sp|Q9Y265|RUVB1_HUMAN	Q9Y265	RUVB1_HUMAN	RUVBL1	456	Homo sapiens OX=9606	RuvB-like 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	226358.66	226358.66	226358.66	5M(15.9949),2M(15.9949), 9M(15.9949)		
sp|Q9Y285|SYFA_HUMAN	Q9Y285	SYFA_HUMAN	FARSA	508	Homo sapiens OX=9606	Phenylalanine--tRNA ligase alpha subunit 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	4	4	4	53689.355	53689.355	53689.355	5M(15.9949)		
sp|Q9Y295|DRG1_HUMAN	Q9Y295	DRG1_HUMAN	DRG1	367	Homo sapiens OX=9606	Developmentally-regulated GTP-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	82325.97	82325.97	82325.97	8M(15.9949)		
