Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q86X55|CARM1_HUMAN	Q86X55	CARM1_HUMAN	CARM1	608	Homo sapiens OX=9606	Histone-arginine methyltransferase CARM1 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	26804.402	26804.402	26804.402			
sp|Q86YP4|P66A_HUMAN	Q86YP4	P66A_HUMAN	GATAD2A	633	Homo sapiens OX=9606	Transcriptional repressor p66-alpha 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	54303.406	19766.748	54303.406			
sp|Q86YZ3|HORN_HUMAN	Q86YZ3	HORN_HUMAN	HRNR	2850	Homo sapiens OX=9606	Hornerin 	1:Experimental evidence at protein level	1.0000	0.9990	18	18	18	62	62	62	1084387.8	1084387.8	1084387.8			
sp|Q8IUX7|AEBP1_HUMAN	Q8IUX7	AEBP1_HUMAN	AEBP1	1158	Homo sapiens OX=9606	Adipocyte enhancer-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	17150.357	17150.357	17150.357	6C(57.0214)		
sp|Q8N163|CCAR2_HUMAN	Q8N163	CCAR2_HUMAN	CCAR2	923	Homo sapiens OX=9606	Cell cycle and apoptosis regulator protein 2 	1:Experimental evidence at protein level	1.0000	0.9969	1	1	1	1	1	1	19728.127	19728.127	19728.127			
sp|Q8N1F7|NUP93_HUMAN	Q8N1F7	NUP93_HUMAN	NUP93	819	Homo sapiens OX=9606	Nuclear pore complex protein Nup93 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	82062.46	82062.46	82062.46	8M(15.9949)		
sp|Q8N1G4|LRC47_HUMAN	Q8N1G4	LRC47_HUMAN	LRRC47	583	Homo sapiens OX=9606	Leucine-rich repeat-containing protein 47 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	67282.92	67282.92	67282.92			
sp|Q8N1N4|K2C78_HUMAN	Q8N1N4	K2C78_HUMAN	KRT78	520	Homo sapiens OX=9606	Keratin, type II cytoskeletal 78 	1:Experimental evidence at protein level	1.0000	0.9990	11	5	7	35	9	13	1959336.5	80036.734	89534.875			
sp|Q8N392|RHG18_HUMAN	Q8N392	RHG18_HUMAN	ARHGAP18	663	Homo sapiens OX=9606	Rho GTPase-activating protein 18 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	16491.688	16491.688	16491.688			
sp|Q8N684|CPSF7_HUMAN	Q8N684	CPSF7_HUMAN	CPSF7	471	Homo sapiens OX=9606	Cleavage and polyadenylation specificity factor subunit 7 	1:Experimental evidence at protein level	1.0000	0.9987	1	1	1	1	1	1	19301.111	19301.111	19301.111			
sp|Q8N6H7|ARFG2_HUMAN	Q8N6H7	ARFG2_HUMAN	ARFGAP2	521	Homo sapiens OX=9606	ADP-ribosylation factor GTPase-activating protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	48349.45	48349.45	48349.45	10M(15.9949), 6M(15.9949)		
sp|Q8NBJ4|GOLM1_HUMAN	Q8NBJ4	GOLM1_HUMAN	GOLM1	401	Homo sapiens OX=9606	Golgi membrane protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	4	4	4	42681.15	42681.15	42681.15	2M(15.9949)		
sp|Q8NBJ5|GT251_HUMAN	Q8NBJ5	GT251_HUMAN	COLGALT1	622	Homo sapiens OX=9606	Procollagen galactosyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9970	1	1	1	1	1	1	16946.195	16946.195	16946.195			
sp|Q8NBQ5|DHB11_HUMAN	Q8NBQ5	DHB11_HUMAN	HSD17B11	300	Homo sapiens OX=9606	Estradiol 17-beta-dehydrogenase 11 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	30129.605	30129.605	30129.605	2M(15.9949)		
sp|Q8NBS9|TXND5_HUMAN	Q8NBS9	TXND5_HUMAN	TXNDC5	432	Homo sapiens OX=9606	Thioredoxin domain-containing protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	13	13	13	467421.2	467421.2	467421.2	6C(57.0214)		
sp|Q8NBX0|SCPDL_HUMAN	Q8NBX0	SCPDL_HUMAN	SCCPDH	429	Homo sapiens OX=9606	Saccharopine dehydrogenase-like oxidoreductase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	26008.99	26008.99	26008.99			
sp|Q8NC51|PAIRB_HUMAN	Q8NC51	PAIRB_HUMAN	SERBP1	408	Homo sapiens OX=9606	Plasminogen activator inhibitor 1 RNA-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	123666.87	123666.87	123666.87			
sp|Q8NE62|CHDH_HUMAN	Q8NE62	CHDH_HUMAN	CHDH	594	Homo sapiens OX=9606	Choline dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	7	7	7	37661.188	37661.188	37661.188			
sp|Q8NE71|ABCF1_HUMAN	Q8NE71	ABCF1_HUMAN	ABCF1	845	Homo sapiens OX=9606	ATP-binding cassette sub-family F member 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	7	7	7	26293.3	26293.3	26293.3	1M(15.9949)		
sp|Q8NE86|MCU_HUMAN	Q8NE86	MCU_HUMAN	MCU	351	Homo sapiens OX=9606	Calcium uniporter protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	2	2	2	25011.49	25011.49	25011.49			
sp|Q8NFH5|NUP35_HUMAN	Q8NFH5	NUP35_HUMAN	NUP35	326	Homo sapiens OX=9606	Nucleoporin NUP35 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	16105.56	16105.56	16105.56			
sp|Q8NFW8|NEUA_HUMAN	Q8NFW8	NEUA_HUMAN	CMAS	434	Homo sapiens OX=9606	N-acylneuraminate cytidylyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	23564.125	23564.125	23564.125			
sp|Q8TC12|RDH11_HUMAN	Q8TC12	RDH11_HUMAN	RDH11	318	Homo sapiens OX=9606	Retinol dehydrogenase 11 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	25450.582	25450.582	25450.582			
sp|Q8TCJ2|STT3B_HUMAN	Q8TCJ2	STT3B_HUMAN	STT3B	826	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	5	3	3	37876.4	22218.62	22218.62	4M(15.9949)		
sp|Q8TCT9|HM13_HUMAN	Q8TCT9	HM13_HUMAN	HM13	377	Homo sapiens OX=9606	Minor histocompatibility antigen H13 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	8	8	8	66521.56	66521.56	66521.56	5M(15.9949)		
sp|Q8WUM4|PDC6I_HUMAN	Q8WUM4	PDC6I_HUMAN	PDCD6IP	868	Homo sapiens OX=9606	Programmed cell death 6-interacting protein 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	17	17	17	172026.97	172026.97	172026.97	2M(15.9949)		
sp|Q8WUY1|THEM6_HUMAN	Q8WUY1	THEM6_HUMAN	THEM6	208	Homo sapiens OX=9606	Protein THEM6 	1:Experimental evidence at protein level	1.0000	0.9986	2	2	2	8	8	8	31015.441	31015.441	31015.441	1M(15.9949)		
sp|Q8WVM8|SCFD1_HUMAN	Q8WVM8	SCFD1_HUMAN	SCFD1	642	Homo sapiens OX=9606	Sec1 family domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	17601.104	17601.104	17601.104	10M(15.9949), 2M(15.9949)		
sp|Q8WVV4|POF1B_HUMAN	Q8WVV4	POF1B_HUMAN	POF1B	589	Homo sapiens OX=9606	Protein POF1B 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	16	16	16	373337.75	373337.75	373337.75	11M(15.9949), 1M(15.9949), 7C(57.0214),11M(15.9949), 1M(15.9949)		
sp|Q8WW12|PCNP_HUMAN	Q8WW12	PCNP_HUMAN	PCNP	178	Homo sapiens OX=9606	PEST proteolytic signal-containing nuclear protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	15691.327	15691.327	15691.327			
sp|Q8WWA0|ITLN1_HUMAN	Q8WWA0	ITLN1_HUMAN	ITLN1	313	Homo sapiens OX=9606	Intelectin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	4	6	145218.92	46424.68	145218.92	6C(57.0214), 9M(15.9949)		
sp|Q8WWI1|LMO7_HUMAN	Q8WWI1	LMO7_HUMAN	LMO7	1683	Homo sapiens OX=9606	LIM domain only protein 7 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	12	12	12	72511.76	72511.76	72511.76	9M(15.9949),2M(15.9949)		
sp|Q8WWY3|PRP31_HUMAN	Q8WWY3	PRP31_HUMAN	PRPF31	499	Homo sapiens OX=9606	U4/U6 small nuclear ribonucleoprotein Prp31 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	34522.023	34522.023	34522.023	2M(15.9949),5M(15.9949)		
sp|Q8WX93|PALLD_HUMAN	Q8WX93	PALLD_HUMAN	PALLD	1383	Homo sapiens OX=9606	Palladin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	140905.66	140905.66	140905.66	2M(15.9949),5M(15.9949)		
sp|Q92499|DDX1_HUMAN	Q92499	DDX1_HUMAN	DDX1	740	Homo sapiens OX=9606	ATP-dependent RNA helicase DDX1 	1:Experimental evidence at protein level	1.0000	0.9960	1	1	1	1	1	1	33329.625	33329.625	33329.625			
sp|Q92522|H1X_HUMAN	Q92522	H1X_HUMAN	H1-10	213	Homo sapiens OX=9606	Histone H1.10 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	96081.14	96081.14	96081.14			
sp|Q92542|NICA_HUMAN	Q92542	NICA_HUMAN	NCSTN	709	Homo sapiens OX=9606	Nicastrin 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	3	3	3	9370.946	9370.946	9370.946			
sp|Q92544|TM9S4_HUMAN	Q92544	TM9S4_HUMAN	TM9SF4	642	Homo sapiens OX=9606	Transmembrane 9 superfamily member 4 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	4	4	4	50188.062	50188.062	50188.062			
sp|Q92597|NDRG1_HUMAN	Q92597	NDRG1_HUMAN	NDRG1	394	Homo sapiens OX=9606	Protein NDRG1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	17	17	17	113947.45	113947.45	113947.45	3M(15.9949),3M(15.9949),14M(15.9949), 6M(15.9949), 9M(15.9949)		
sp|Q92598|HS105_HUMAN	Q92598	HS105_HUMAN	HSPH1	858	Homo sapiens OX=9606	Heat shock protein 105 kDa 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	11	11	11	123666.06	123666.06	123666.06	1M(15.9949)		
sp|Q92609|TBCD5_HUMAN	Q92609	TBCD5_HUMAN	TBC1D5	795	Homo sapiens OX=9606	TBC1 domain family member 5 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	0	0	0			
sp|Q92616|GCN1_HUMAN	Q92616	GCN1_HUMAN	GCN1	2671	Homo sapiens OX=9606	eIF-2-alpha kinase activator GCN1 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	62120.43	62120.43	62120.43	2M(15.9949),N-term(42.0106),7M(15.9949),2M(15.9949)		
sp|Q92621|NU205_HUMAN	Q92621	NU205_HUMAN	NUP205	2012	Homo sapiens OX=9606	Nuclear pore complex protein Nup205 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	38705.367	38705.367	38705.367			
sp|Q92688|AN32B_HUMAN	Q92688	AN32B_HUMAN	ANP32B	251	Homo sapiens OX=9606	Acidic leucine-rich nuclear phosphoprotein 32 family member B 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	4	1	1	31037.836	18767.52	18767.52			
sp|Q92820|GGH_HUMAN	Q92820	GGH_HUMAN	GGH	318	Homo sapiens OX=9606	Gamma-glutamyl hydrolase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	26557.96	26557.96	26557.96			
sp|Q92841|DDX17_HUMAN	Q92841	DDX17_HUMAN	DDX17	729	Homo sapiens OX=9606	Probable ATP-dependent RNA helicase DDX17 	1:Experimental evidence at protein level	1.0000	0.9990	10	7	10	20	13	20	264441.2	207311.05	264441.2	5C(57.0214),2M(15.9949),1M(15.9949), 4M(15.9949)		
sp|Q92878|RAD50_HUMAN	Q92878	RAD50_HUMAN	RAD50	1312	Homo sapiens OX=9606	DNA repair protein RAD50 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	49803.97	49803.97	49803.97			
sp|Q92900|RENT1_HUMAN	Q92900	RENT1_HUMAN	UPF1	1129	Homo sapiens OX=9606	Regulator of nonsense transcripts 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	82067.58	82067.58	82067.58			
sp|Q92945|FUBP2_HUMAN	Q92945	FUBP2_HUMAN	KHSRP	711	Homo sapiens OX=9606	Far upstream element-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	25	24	25	363293.94	363293.94	363293.94	1M(15.9949), 2M(15.9949)		
sp|Q92947|GCDH_HUMAN	Q92947	GCDH_HUMAN	GCDH	438	Homo sapiens OX=9606	Glutaryl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	14032.227	14032.227	14032.227	1M(15.9949)		
sp|Q93008|USP9X_HUMAN	Q93008	USP9X_HUMAN	USP9X	2554	Homo sapiens OX=9606	Probable ubiquitin carboxyl-terminal hydrolase FAF-X 	1:Experimental evidence at protein level	1.0000	0.9989	3	2	3	5	4	5	51554.53	45905.9	51554.53			
sp|Q93009|UBP7_HUMAN	Q93009	UBP7_HUMAN	USP7	1102	Homo sapiens OX=9606	Ubiquitin carboxyl-terminal hydrolase 7 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	2	2	2	21475.463	21475.463	21475.463	5M(15.9949), 6M(15.9949)		
sp|Q93052|LPP_HUMAN	Q93052	LPP_HUMAN	LPP	612	Homo sapiens OX=9606	Lipoma-preferred partner 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	121101.875	121101.875	121101.875	4M(15.9949),1M(15.9949)		
sp|Q93077|H2A1C_HUMAN	Q93077	H2A1C_HUMAN	H2AC6	130	Homo sapiens OX=9606	Histone H2A type 1-C 	1:Experimental evidence at protein level	1.0000	0.9990	10	0	1	43	0	5	1.0783703E7	0	22067.15			
sp|Q969X5|ERGI1_HUMAN	Q969X5	ERGI1_HUMAN	ERGIC1	290	Homo sapiens OX=9606	Endoplasmic reticulum-Golgi intermediate compartment protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	5	5	5	47711.734	47711.734	47711.734			
sp|Q969Z0|FAKD4_HUMAN	Q969Z0	FAKD4_HUMAN	TBRG4	631	Homo sapiens OX=9606	FAST kinase domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	35836.625	35836.625	35836.625	4M(15.9949),9M(15.9949)		
sp|Q96A65|EXOC4_HUMAN	Q96A65	EXOC4_HUMAN	EXOC4	974	Homo sapiens OX=9606	Exocyst complex component 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	5	5	5	17807.559	17807.559	17807.559			
sp|Q96AE4|FUBP1_HUMAN	Q96AE4	FUBP1_HUMAN	FUBP1	644	Homo sapiens OX=9606	Far upstream element-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	5	7	6	6	127751.086	127751.086	127751.086	2C(57.0214), 3M(15.9949)		
sp|Q96C19|EFHD2_HUMAN	Q96C19	EFHD2_HUMAN	EFHD2	240	Homo sapiens OX=9606	EF-hand domain-containing protein D2 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	8	7	8	135906.33	135906.33	135906.33			
sp|Q96C23|GALM_HUMAN	Q96C23	GALM_HUMAN	GALM	342	Homo sapiens OX=9606	Galactose mutarotase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	25535.564	25535.564	25535.564			
sp|Q96CW1|AP2M1_HUMAN	Q96CW1	AP2M1_HUMAN	AP2M1	435	Homo sapiens OX=9606	AP-2 complex subunit mu 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	39829.477	39829.477	39829.477			
sp|Q96CX2|KCD12_HUMAN	Q96CX2	KCD12_HUMAN	KCTD12	325	Homo sapiens OX=9606	BTB/POZ domain-containing protein KCTD12 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	41013.96	41013.96	41013.96	1M(15.9949)		
sp|Q96DG6|CMBL_HUMAN	Q96DG6	CMBL_HUMAN	CMBL	245	Homo sapiens OX=9606	Carboxymethylenebutenolidase homolog 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	29502.492	29502.492	29502.492			
sp|Q96EY7|PTCD3_HUMAN	Q96EY7	PTCD3_HUMAN	PTCD3	689	Homo sapiens OX=9606	Pentatricopeptide repeat domain-containing protein 3, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9953	1	1	1	1	1	1	13747.654	13747.654	13747.654			
sp|Q96G03|PGM2_HUMAN	Q96G03	PGM2_HUMAN	PGM2	612	Homo sapiens OX=9606	Phosphoglucomutase-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	11963.314	11963.314	11963.314			
sp|Q96GQ7|DDX27_HUMAN	Q96GQ7	DDX27_HUMAN	DDX27	796	Homo sapiens OX=9606	Probable ATP-dependent RNA helicase DDX27 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	32190.387	32190.387	32190.387			
sp|Q96HC4|PDLI5_HUMAN	Q96HC4	PDLI5_HUMAN	PDLIM5	596	Homo sapiens OX=9606	PDZ and LIM domain protein 5 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	3	3	3	18029.492	18029.492	18029.492			
sp|Q96HE7|ERO1A_HUMAN	Q96HE7	ERO1A_HUMAN	ERO1A	468	Homo sapiens OX=9606	ERO1-like protein alpha 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	8	5	8	64717.934	44833.53	64717.934			
sp|Q96HS1|PGAM5_HUMAN	Q96HS1	PGAM5_HUMAN	PGAM5	289	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PGAM5, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	2	2	2	52350.266	52350.266	52350.266			
sp|Q96HY6|DDRGK_HUMAN	Q96HY6	DDRGK_HUMAN	DDRGK1	314	Homo sapiens OX=9606	DDRGK domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	49341.406	49341.406	49341.406			
sp|Q96I24|FUBP3_HUMAN	Q96I24	FUBP3_HUMAN	FUBP3	572	Homo sapiens OX=9606	Far upstream element-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	4	3	3	64713.902	54081.63	54081.63	1M(15.9949)		
sp|Q96I99|SUCB2_HUMAN	Q96I99	SUCB2_HUMAN	SUCLG2	432	Homo sapiens OX=9606	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	11	11	11	125715.94	125715.94	125715.94	1M(15.9949),2M(15.9949)		
sp|Q96IU4|ABHEB_HUMAN	Q96IU4	ABHEB_HUMAN	ABHD14B	210	Homo sapiens OX=9606	Protein ABHD14B 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	3	3	3	20980.016	20980.016	20980.016			
sp|Q96KP4|CNDP2_HUMAN	Q96KP4	CNDP2_HUMAN	CNDP2	475	Homo sapiens OX=9606	Cytosolic non-specific dipeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	180363.6	180363.6	180363.6			
sp|Q96KR1|ZFR_HUMAN	Q96KR1	ZFR_HUMAN	ZFR	1074	Homo sapiens OX=9606	Zinc finger RNA-binding protein 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	8833.941	8833.941	8833.941			
sp|Q96P63|SPB12_HUMAN	Q96P63	SPB12_HUMAN	SERPINB12	405	Homo sapiens OX=9606	Serpin B12 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	29349.533	29349.533	29349.533			
sp|Q96PK6|RBM14_HUMAN	Q96PK6	RBM14_HUMAN	RBM14	669	Homo sapiens OX=9606	RNA-binding protein 14 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	100368.38	100368.38	100368.38	4M(15.9949)		
sp|Q96PZ0|PUS7_HUMAN	Q96PZ0	PUS7_HUMAN	PUS7	661	Homo sapiens OX=9606	Pseudouridylate synthase 7 homolog 	1:Experimental evidence at protein level	1.0000	0.9978	1	1	1	2	2	2	7796.4165	7796.4165	7796.4165			
sp|Q96QK1|VPS35_HUMAN	Q96QK1	VPS35_HUMAN	VPS35	796	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 35 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	7	7	7	133101.02	133101.02	133101.02	5M(15.9949)		
sp|Q96SB4|SRPK1_HUMAN	Q96SB4	SRPK1_HUMAN	SRPK1	655	Homo sapiens OX=9606	SRSF protein kinase 1 	1:Experimental evidence at protein level	1.0000	0.9989	2	1	2	2	1	2	48957.17	32113.178	48957.17			
sp|Q96SQ9|CP2S1_HUMAN	Q96SQ9	CP2S1_HUMAN	CYP2S1	504	Homo sapiens OX=9606	Cytochrome P450 2S1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	44641.58	44641.58	44641.58			
sp|Q96TA1|NIBA2_HUMAN	Q96TA1	NIBA2_HUMAN	NIBAN2	746	Homo sapiens OX=9606	Protein Niban 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	98056.53	98056.53	98056.53	8M(15.9949)		
sp|Q99426|TBCB_HUMAN	Q99426	TBCB_HUMAN	TBCB	244	Homo sapiens OX=9606	Tubulin-folding cofactor B 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	5	5	5	30927.271	30927.271	30927.271			
sp|Q99439|CNN2_HUMAN	Q99439	CNN2_HUMAN	CNN2	309	Homo sapiens OX=9606	Calponin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	8	1	1	49681.71	20537.582	20537.582			
sp|Q99459|CDC5L_HUMAN	Q99459	CDC5L_HUMAN	CDC5L	802	Homo sapiens OX=9606	Cell division cycle 5-like protein 	1:Experimental evidence at protein level	1.0000	0.9970	1	1	1	1	1	1	14771.888	14771.888	14771.888			
sp|Q99460|PSMD1_HUMAN	Q99460	PSMD1_HUMAN	PSMD1	953	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	32716.746	32716.746	32716.746			
sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	PARK7	189	Homo sapiens OX=9606	Parkinson disease protein 7 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	11	11	11	89382.195	89382.195	89382.195	14M(15.9949), 5M(15.9949)		
sp|Q99536|VAT1_HUMAN	Q99536	VAT1_HUMAN	VAT1	393	Homo sapiens OX=9606	Synaptic vesicle membrane protein VAT-1 homolog 	1:Experimental evidence at protein level	1.0000	0.9977	2	2	2	3	3	3	40776.676	40776.676	40776.676			
sp|Q99567|NUP88_HUMAN	Q99567	NUP88_HUMAN	NUP88	741	Homo sapiens OX=9606	Nuclear pore complex protein Nup88 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	15470.871	15470.871	15470.871			
sp|Q99623|PHB2_HUMAN	Q99623	PHB2_HUMAN	PHB2	299	Homo sapiens OX=9606	Prohibitin-2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	303423.94	303423.94	303423.94			
sp|Q99714|HCD2_HUMAN	Q99714	HCD2_HUMAN	HSD17B10	261	Homo sapiens OX=9606	3-hydroxyacyl-CoA dehydrogenase type-2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	220573.83	220573.83	220573.83	6M(15.9949),6M(15.9949)		
sp|Q99715|COCA1_HUMAN	Q99715	COCA1_HUMAN	COL12A1	3063	Homo sapiens OX=9606	Collagen alpha-1(XII) chain 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	23	23	23	144415.72	144415.72	144415.72	11M(15.9949), 2M(15.9949),6M(15.9949)		
sp|Q99729|ROAA_HUMAN	Q99729	ROAA_HUMAN	HNRNPAB	332	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein A/B 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	10	6	6	113633.95	75997.27	75997.27			
sp|Q99733|NP1L4_HUMAN	Q99733	NP1L4_HUMAN	NAP1L4	375	Homo sapiens OX=9606	Nucleosome assembly protein 1-like 4 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	9	7	9	164618.62	120421.14	164618.62	6M(15.9949)		
sp|Q99795|GPA33_HUMAN	Q99795	GPA33_HUMAN	GPA33	319	Homo sapiens OX=9606	Cell surface A33 antigen 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	40803.785	40803.785	40803.785			
sp|Q99798|ACON_HUMAN	Q99798	ACON_HUMAN	ACO2	780	Homo sapiens OX=9606	Aconitate hydratase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	82381.31	82381.31	82381.31			
sp|Q99805|TM9S2_HUMAN	Q99805	TM9S2_HUMAN	TM9SF2	663	Homo sapiens OX=9606	Transmembrane 9 superfamily member 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	46908.516	46908.516	46908.516	3C(57.0214),11M(15.9949),11M(15.9949)		
sp|Q99829|CPNE1_HUMAN	Q99829	CPNE1_HUMAN	CPNE1	537	Homo sapiens OX=9606	Copine-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	81663.13	81663.13	81663.13	4M(15.9949)		
sp|Q99832|TCPH_HUMAN	Q99832	TCPH_HUMAN	CCT7	543	Homo sapiens OX=9606	T-complex protein 1 subunit eta 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	23	23	23	400364.94	400364.94	400364.94	9M(15.9949),7M(15.9949),7M(15.9949),7M(15.9949),7C(57.0214)		
sp|Q99873|ANM1_HUMAN	Q99873	ANM1_HUMAN	PRMT1	371	Homo sapiens OX=9606	Protein arginine N-methyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	36965.914	13004.793	36965.914			
sp|Q99959|PKP2_HUMAN	Q99959	PKP2_HUMAN	PKP2	881	Homo sapiens OX=9606	Plakophilin-2 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	97572.21	97572.21	97572.21	2M(15.9949),10M(15.9949), 4M(15.9949)		
sp|Q9BQE5|APOL2_HUMAN	Q9BQE5	APOL2_HUMAN	APOL2	337	Homo sapiens OX=9606	Apolipoprotein L2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	45914.438	45914.438	45914.438	9M(15.9949)		
